Código de mesa;Provincia;"Código 
municipio";Municipio;Distrito;Sección;Mesa;Censo;Primer Avance;Segundo Avance;Total Votantes;Votos Nulos;Votos Blanco;Partido;Nº Votos
05-014-1-0001-A;AVILA;014;ARENAS DE SAN PEDRO;1;0001;A;1497;0;0;1088;6;10;IU;74
05-014-1-0001-A;AVILA;014;ARENAS DE SAN PEDRO;1;0001;A;1497;0;0;1088;6;10;PDP;15
05-014-1-0001-A;AVILA;014;ARENAS DE SAN PEDRO;1;0001;A;1497;0;0;1088;6;10;PTE-UC;10
05-014-2-0001-A;AVILA;014;ARENAS DE SAN PEDRO;2;0001;A;851;0;0;622;5;2;CDS;240
05-014-2-0001-A;AVILA;014;ARENAS DE SAN PEDRO;2;0001;A;851;0;0;622;5;2;PSOE;191
05-014-2-0001-A;AVILA;014;ARENAS DE SAN PEDRO;2;0001;A;851;0;0;622;5;2;AP;120
05-014-2-0001-A;AVILA;014;ARENAS DE SAN PEDRO;2;0001;A;851;0;0;622;5;2;IU;57
05-014-2-0001-A;AVILA;014;ARENAS DE SAN PEDRO;2;0001;A;851;0;0;622;5;2;PTE-UC;6
05-014-2-0001-A;AVILA;014;ARENAS DE SAN PEDRO;2;0001;A;851;0;0;622;5;2;PDP;1
05-014-3-0001-A;AVILA;014;ARENAS DE SAN PEDRO;3;0001;A;802;0;0;547;0;6;PSOE;213
05-014-3-0001-A;AVILA;014;ARENAS DE SAN PEDRO;3;0001;A;802;0;0;547;0;6;AP;154
05-014-3-0001-A;AVILA;014;ARENAS DE SAN PEDRO;3;0001;A;802;0;0;547;0;6;CDS;135
05-014-3-0001-A;AVILA;014;ARENAS DE SAN PEDRO;3;0001;A;802;0;0;547;0;6;IU;39
05-014-3-0001-A;AVILA;014;ARENAS DE SAN PEDRO;3;0001;A;802;0;0;547;0;6;PTE-UC;0
05-014-3-0001-A;AVILA;014;ARENAS DE SAN PEDRO;3;0001;A;802;0;0;547;0;6;PDP;0
05-014-1-0002-A;AVILA;014;ARENAS DE SAN PEDRO;1;0002;A;793;0;0;641;3;4;PSOE;239
05-014-1-0002-A;AVILA;014;ARENAS DE SAN PEDRO;1;0002;A;793;0;0;641;3;4;CDS;223
05-014-1-0002-A;AVILA;014;ARENAS DE SAN PEDRO;1;0002;A;793;0;0;641;3;4;AP;112
05-014-1-0002-A;AVILA;014;ARENAS DE SAN PEDRO;1;0002;A;793;0;0;641;3;4;IU;54
05-014-1-0002-A;AVILA;014;ARENAS DE SAN PEDRO;1;0002;A;793;0;0;641;3;4;PTE-UC;6
05-014-1-0002-A;AVILA;014;ARENAS DE SAN PEDRO;1;0002;A;793;0;0;641;3;4;PDP;0
05-014-2-0002-A;AVILA;014;ARENAS DE SAN PEDRO;2;0002;A;1327;0;0;1053;9;9;PSOE;354
05-014-2-0002-A;AVILA;014;ARENAS DE SAN PEDRO;2;0002;A;1327;0;0;1053;9;9;CDS;324
05-014-2-0002-A;AVILA;014;ARENAS DE SAN PEDRO;2;0002;A;1327;0;0;1053;9;9;AP;232
05-014-2-0002-A;AVILA;014;ARENAS DE SAN PEDRO;2;0002;A;1327;0;0;1053;9;9;IU;119
05-014-2-0002-A;AVILA;014;ARENAS DE SAN PEDRO;2;0002;A;1327;0;0;1053;9;9;PTE-UC;3
05-014-2-0002-A;AVILA;014;ARENAS DE SAN PEDRO;2;0002;A;1327;0;0;1053;9;9;PDP;3
05-015-1-0001-A;AVILA;015;AREVALILLO;1;0001;A;197;0;0;155;0;5;CDS;69
05-015-1-0001-A;AVILA;015;AREVALILLO;1;0001;A;197;0;0;155;0;5;PSOE;63
05-015-1-0001-A;AVILA;015;AREVALILLO;1;0001;A;197;0;0;155;0;5;AP;17
05-015-1-0001-A;AVILA;015;AREVALILLO;1;0001;A;197;0;0;155;0;5;PDP;1
05-015-1-0001-A;AVILA;015;AREVALILLO;1;0001;A;197;0;0;155;0;5;PTE-UC;0
05-015-1-0001-A;AVILA;015;AREVALILLO;1;0001;A;197;0;0;155;0;5;IU;0
05-016-1-0001-A;AVILA;016;ARÉVALO;1;0001;A;547;0;0;440;5;3;PSOE;216
05-016-1-0001-A;AVILA;016;ARÉVALO;1;0001;A;547;0;0;440;5;3;CDS;120
05-016-1-0001-A;AVILA;016;ARÉVALO;1;0001;A;547;0;0;440;5;3;AP;83
05-016-1-0001-A;AVILA;016;ARÉVALO;1;0001;A;547;0;0;440;5;3;IU;9
05-016-1-0001-A;AVILA;016;ARÉVALO;1;0001;A;547;0;0;440;5;3;PTE-UC;4
05-016-1-0001-A;AVILA;016;ARÉVALO;1;0001;A;547;0;0;440;5;3;PDP;0
05-016-2-0001-A;AVILA;016;ARÉVALO;2;0001;A;743;0;0;572;3;9;PSOE;188
05-016-2-0001-A;AVILA;016;ARÉVALO;2;0001;A;743;0;0;572;3;9;AP;184
05-016-2-0001-A;AVILA;016;ARÉVALO;2;0001;A;743;0;0;572;3;9;CDS;179
05-016-2-0001-A;AVILA;016;ARÉVALO;2;0001;A;743;0;0;572;3;9;PDP;6
05-016-2-0001-A;AVILA;016;ARÉVALO;2;0001;A;743;0;0;572;3;9;PTE-UC;2
05-016-2-0001-A;AVILA;016;ARÉVALO;2;0001;A;743;0;0;572;3;9;IU;1
05-016-2-0001-B;AVILA;016;ARÉVALO;2;0001;B;656;0;0;498;6;9;AP;170
05-016-2-0001-B;AVILA;016;ARÉVALO;2;0001;B;656;0;0;498;6;9;PSOE;165
05-016-2-0001-B;AVILA;016;ARÉVALO;2;0001;B;656;0;0;498;6;9;CDS;140
05-016-2-0001-B;AVILA;016;ARÉVALO;2;0001;B;656;0;0;498;6;9;IU;6
05-016-2-0001-B;AVILA;016;ARÉVALO;2;0001;B;656;0;0;498;6;9;PTE-UC;2
05-016-2-0001-B;AVILA;016;ARÉVALO;2;0001;B;656;0;0;498;6;9;PDP;0
05-016-1-0002-A;AVILA;016;ARÉVALO;1;0002;A;528;0;0;425;1;6;PSOE;169
05-016-1-0002-A;AVILA;016;ARÉVALO;1;0002;A;528;0;0;425;1;6;AP;142
05-016-1-0002-A;AVILA;016;ARÉVALO;1;0002;A;528;0;0;425;1;6;CDS;102
05-016-1-0002-A;AVILA;016;ARÉVALO;1;0002;A;528;0;0;425;1;6;PDP;2
05-016-1-0002-A;AVILA;016;ARÉVALO;1;0002;A;528;0;0;425;1;6;IU;2
05-016-1-0002-A;AVILA;016;ARÉVALO;1;0002;A;528;0;0;425;1;6;PTE-UC;1
05-016-2-0002-A;AVILA;016;ARÉVALO;2;0002;A;615;0;0;465;11;5;PSOE;179
05-016-2-0002-A;AVILA;016;ARÉVALO;2;0002;A;615;0;0;465;11;5;AP;130
05-016-2-0002-A;AVILA;016;ARÉVALO;2;0002;A;615;0;0;465;11;5;CDS;124
05-016-2-0002-A;AVILA;016;ARÉVALO;2;0002;A;615;0;0;465;11;5;IU;13
05-016-2-0002-A;AVILA;016;ARÉVALO;2;0002;A;615;0;0;465;11;5;PTE-UC;3
05-016-2-0002-A;AVILA;016;ARÉVALO;2;0002;A;615;0;0;465;11;5;PDP;0
05-016-2-0002-B;AVILA;016;ARÉVALO;2;0002;B;662;0;0;510;7;12;PSOE;170
05-016-2-0002-B;AVILA;016;ARÉVALO;2;0002;B;662;0;0;510;7;12;AP;167
05-016-2-0002-B;AVILA;016;ARÉVALO;2;0002;B;662;0;0;510;7;12;CDS;141
05-016-2-0002-B;AVILA;016;ARÉVALO;2;0002;B;662;0;0;510;7;12;IU;7
05-016-2-0002-B;AVILA;016;ARÉVALO;2;0002;B;662;0;0;510;7;12;PTE-UC;4
05-016-2-0002-B;AVILA;016;ARÉVALO;2;0002;B;662;0;0;510;7;12;PDP;2
05-016-2-0003-A;AVILA;016;ARÉVALO;2;0003;A;637;0;0;461;11;10;CDS;171
05-016-2-0003-A;AVILA;016;ARÉVALO;2;0003;A;637;0;0;461;11;10;AP;149
05-016-2-0003-A;AVILA;016;ARÉVALO;2;0003;A;637;0;0;461;11;10;PSOE;106
05-016-2-0003-A;AVILA;016;ARÉVALO;2;0003;A;637;0;0;461;11;10;PDP;6
05-016-2-0003-A;AVILA;016;ARÉVALO;2;0003;A;637;0;0;461;11;10;IU;6
05-016-2-0003-A;AVILA;016;ARÉVALO;2;0003;A;637;0;0;461;11;10;PTE-UC;2
05-016-2-0003-B;AVILA;016;ARÉVALO;2;0003;B;606;0;0;436;1;15;CDS;154
05-016-2-0003-B;AVILA;016;ARÉVALO;2;0003;B;606;0;0;436;1;15;AP;154
05-016-2-0003-B;AVILA;016;ARÉVALO;2;0003;B;606;0;0;436;1;15;PSOE;108
05-016-2-0003-B;AVILA;016;ARÉVALO;2;0003;B;606;0;0;436;1;15;IU;3
05-016-2-0003-B;AVILA;016;ARÉVALO;2;0003;B;606;0;0;436;1;15;PDP;1
05-016-2-0003-B;AVILA;016;ARÉVALO;2;0003;B;606;0;0;436;1;15;PTE-UC;0
05-017-1-0001-A;AVILA;017;AVEINTE;1;0001;A;145;0;0;108;0;0;CDS;57
05-017-1-0001-A;AVILA;017;AVEINTE;1;0001;A;145;0;0;108;0;0;AP;33
05-017-1-0001-A;AVILA;017;AVEINTE;1;0001;A;145;0;0;108;0;0;PSOE;11
05-017-1-0001-A;AVILA;017;AVEINTE;1;0001;A;145;0;0;108;0;0;PDP;4
05-017-1-0001-A;AVILA;017;AVEINTE;1;0001;A;145;0;0;108;0;0;IU;3
05-017-1-0001-A;AVILA;017;AVEINTE;1;0001;A;145;0;0;108;0;0;PTE-UC;0
05-018-1-0001-A;AVILA;018;AVELLANEDA;1;0001;A;66;0;0;50;0;0;CDS;47
05-018-1-0001-A;AVILA;018;AVELLANEDA;1;0001;A;66;0;0;50;0;0;PSOE;2
05-018-1-0001-A;AVILA;018;AVELLANEDA;1;0001;A;66;0;0;50;0;0;AP;1
05-018-1-0001-A;AVILA;018;AVELLANEDA;1;0001;A;66;0;0;50;0;0;PTE-UC;0
05-018-1-0001-A;AVILA;018;AVELLANEDA;1;0001;A;66;0;0;50;0;0;IU;0
05-018-1-0001-A;AVILA;018;AVELLANEDA;1;0001;A;66;0;0;50;0;0;PDP;0
05-019-1-0001-A;AVILA;019;AVILA;1;0001;A;490;0;0;344;2;5;AP;140
05-019-1-0001-A;AVILA;019;AVILA;1;0001;A;490;0;0;344;2;5;CDS;133
05-019-1-0001-A;AVILA;019;AVILA;1;0001;A;490;0;0;344;2;5;PSOE;42
05-019-1-0001-A;AVILA;019;AVILA;1;0001;A;490;0;0;344;2;5;IU;13
05-019-1-0001-A;AVILA;019;AVILA;1;0001;A;490;0;0;344;2;5;PDP;9
05-019-1-0001-A;AVILA;019;AVILA;1;0001;A;490;0;0;344;2;5;PTE-UC;0
05-019-2-0001-A;AVILA;019;AVILA;2;0001;A;1306;0;0;1027;5;20;AP;471
05-019-2-0001-A;AVILA;019;AVILA;2;0001;A;1306;0;0;1027;5;20;CDS;396
05-019-2-0001-A;AVILA;019;AVILA;2;0001;A;1306;0;0;1027;5;20;PSOE;95
05-019-2-0001-A;AVILA;019;AVILA;2;0001;A;1306;0;0;1027;5;20;PDP;24
05-019-2-0001-A;AVILA;019;AVILA;2;0001;A;1306;0;0;1027;5;20;IU;16
05-019-2-0001-A;AVILA;019;AVILA;2;0001;A;1306;0;0;1027;5;20;PTE-UC;0
05-019-3-0001-A;AVILA;019;AVILA;3;0001;A;1238;0;0;881;23;15;CDS;427
05-019-3-0001-A;AVILA;019;AVILA;3;0001;A;1238;0;0;881;23;15;AP;205
05-019-3-0001-A;AVILA;019;AVILA;3;0001;A;1238;0;0;881;23;15;PSOE;171
05-019-3-0001-A;AVILA;019;AVILA;3;0001;A;1238;0;0;881;23;15;IU;21
05-019-3-0001-A;AVILA;019;AVILA;3;0001;A;1238;0;0;881;23;15;PDP;16
05-019-3-0001-A;AVILA;019;AVILA;3;0001;A;1238;0;0;881;23;15;PTE-UC;3
05-019-4-0001-A;AVILA;019;AVILA;4;0001;A;1366;0;0;949;24;9;CDS;475
05-019-4-0001-A;AVILA;019;AVILA;4;0001;A;1366;0;0;949;24;9;PSOE;192
05-019-4-0001-A;AVILA;019;AVILA;4;0001;A;1366;0;0;949;24;9;AP;189
05-019-4-0001-A;AVILA;019;AVILA;4;0001;A;1366;0;0;949;24;9;IU;43
05-019-4-0001-A;AVILA;019;AVILA;4;0001;A;1366;0;0;949;24;9;PDP;11
05-019-4-0001-A;AVILA;019;AVILA;4;0001;A;1366;0;0;949;24;9;PTE-UC;6
05-019-5-0001-A;AVILA;019;AVILA;5;0001;A;1295;0;0;969;20;19;CDS;456
05-019-5-0001-A;AVILA;019;AVILA;5;0001;A;1295;0;0;969;20;19;AP;263
05-019-5-0001-A;AVILA;019;AVILA;5;0001;A;1295;0;0;969;20;19;PSOE;141
05-019-5-0001-A;AVILA;019;AVILA;5;0001;A;1295;0;0;969;20;19;IU;55
05-019-5-0001-A;AVILA;019;AVILA;5;0001;A;1295;0;0;969;20;19;PDP;11
05-019-5-0001-A;AVILA;019;AVILA;5;0001;A;1295;0;0;969;20;19;PTE-UC;4
05-019-6-0001-A;AVILA;019;AVILA;6;0001;A;1625;0;0;1216;6;36;AP;573
05-019-6-0001-A;AVILA;019;AVILA;6;0001;A;1625;0;0;1216;6;36;CDS;394
05-019-6-0001-A;AVILA;019;AVILA;6;0001;A;1625;0;0;1216;6;36;PSOE;114
05-019-6-0001-A;AVILA;019;AVILA;6;0001;A;1625;0;0;1216;6;36;PDP;62
05-019-6-0001-A;AVILA;019;AVILA;6;0001;A;1625;0;0;1216;6;36;IU;30
05-019-6-0001-A;AVILA;019;AVILA;6;0001;A;1625;0;0;1216;6;36;PTE-UC;1
05-019-1-0002-A;AVILA;019;AVILA;1;0002;A;785;0;0;575;6;14;CDS;276
05-019-1-0002-A;AVILA;019;AVILA;1;0002;A;785;0;0;575;6;14;AP;176
05-019-1-0002-A;AVILA;019;AVILA;1;0002;A;785;0;0;575;6;14;PSOE;74
05-019-1-0002-A;AVILA;019;AVILA;1;0002;A;785;0;0;575;6;14;IU;16
05-019-1-0002-A;AVILA;019;AVILA;1;0002;A;785;0;0;575;6;14;PDP;9
05-019-1-0002-A;AVILA;019;AVILA;1;0002;A;785;0;0;575;6;14;PTE-UC;4
05-019-2-0002-A;AVILA;019;AVILA;2;0002;A;1658;0;0;1268;4;21;AP;614
05-019-2-0002-A;AVILA;019;AVILA;2;0002;A;1658;0;0;1268;4;21;CDS;421
05-019-2-0002-A;AVILA;019;AVILA;2;0002;A;1658;0;0;1268;4;21;PSOE;141
05-019-2-0002-A;AVILA;019;AVILA;2;0002;A;1658;0;0;1268;4;21;PDP;39
05-019-2-0002-A;AVILA;019;AVILA;2;0002;A;1658;0;0;1268;4;21;IU;25
05-019-2-0002-A;AVILA;019;AVILA;2;0002;A;1658;0;0;1268;4;21;PTE-UC;3
05-019-4-0002-A;AVILA;019;AVILA;4;0002;A;1098;0;0;785;8;12;CDS;436
05-019-4-0002-A;AVILA;019;AVILA;4;0002;A;1098;0;0;785;8;12;AP;140
05-019-4-0002-A;AVILA;019;AVILA;4;0002;A;1098;0;0;785;8;12;PSOE;131
05-019-4-0002-A;AVILA;019;AVILA;4;0002;A;1098;0;0;785;8;12;IU;22
05-019-4-0002-A;AVILA;019;AVILA;4;0002;A;1098;0;0;785;8;12;PDP;22
05-019-4-0002-A;AVILA;019;AVILA;4;0002;A;1098;0;0;785;8;12;PTE-UC;14
05-019-5-0002-A;AVILA;019;AVILA;5;0002;A;1275;0;0;934;15;23;CDS;464
05-019-5-0002-A;AVILA;019;AVILA;5;0002;A;1275;0;0;934;15;23;AP;267
05-019-5-0002-A;AVILA;019;AVILA;5;0002;A;1275;0;0;934;15;23;PSOE;107
05-019-5-0002-A;AVILA;019;AVILA;5;0002;A;1275;0;0;934;15;23;IU;31
05-019-5-0002-A;AVILA;019;AVILA;5;0002;A;1275;0;0;934;15;23;PDP;20
05-019-5-0002-A;AVILA;019;AVILA;5;0002;A;1275;0;0;934;15;23;PTE-UC;7
05-019-6-0002-A;AVILA;019;AVILA;6;0002;A;1288;0;0;910;13;24;AP;334
05-019-6-0002-A;AVILA;019;AVILA;6;0002;A;1288;0;0;910;13;24;CDS;310
05-019-6-0002-A;AVILA;019;AVILA;6;0002;A;1288;0;0;910;13;24;PSOE;173
05-019-6-0002-A;AVILA;019;AVILA;6;0002;A;1288;0;0;910;13;24;IU;30
05-019-6-0002-A;AVILA;019;AVILA;6;0002;A;1288;0;0;910;13;24;PDP;24
05-019-6-0002-A;AVILA;019;AVILA;6;0002;A;1288;0;0;910;13;24;PTE-UC;2
05-019-1-0003-A;AVILA;019;AVILA;1;0003;A;1043;0;0;778;8;13;CDS;426
05-019-1-0003-A;AVILA;019;AVILA;1;0003;A;1043;0;0;778;8;13;PSOE;133
05-019-1-0003-A;AVILA;019;AVILA;1;0003;A;1043;0;0;778;8;13;AP;132
05-019-1-0003-A;AVILA;019;AVILA;1;0003;A;1043;0;0;778;8;13;IU;32
05-019-1-0003-A;AVILA;019;AVILA;1;0003;A;1043;0;0;778;8;13;PDP;27
05-019-1-0003-A;AVILA;019;AVILA;1;0003;A;1043;0;0;778;8;13;PTE-UC;7
05-019-4-0003-A;AVILA;019;AVILA;4;0003;A;1118;0;0;807;4;15;CDS;404
05-019-4-0003-A;AVILA;019;AVILA;4;0003;A;1118;0;0;807;4;15;AP;214
05-019-4-0003-A;AVILA;019;AVILA;4;0003;A;1118;0;0;807;4;15;PSOE;121
05-019-4-0003-A;AVILA;019;AVILA;4;0003;A;1118;0;0;807;4;15;IU;36
05-019-4-0003-A;AVILA;019;AVILA;4;0003;A;1118;0;0;807;4;15;PDP;8
05-019-4-0003-A;AVILA;019;AVILA;4;0003;A;1118;0;0;807;4;15;PTE-UC;5
05-019-5-0003-A;AVILA;019;AVILA;5;0003;A;1179;0;0;896;17;26;CDS;389
05-019-5-0003-A;AVILA;019;AVILA;5;0003;A;1179;0;0;896;17;26;AP;268
05-019-5-0003-A;AVILA;019;AVILA;5;0003;A;1179;0;0;896;17;26;PSOE;145
05-019-5-0003-A;AVILA;019;AVILA;5;0003;A;1179;0;0;896;17;26;IU;36
05-019-5-0003-A;AVILA;019;AVILA;5;0003;A;1179;0;0;896;17;26;PDP;14
05-019-5-0003-A;AVILA;019;AVILA;5;0003;A;1179;0;0;896;17;26;PTE-UC;1
05-019-6-0003-A;AVILA;019;AVILA;6;0003;A;1689;0;0;1206;46;17;CDS;459
05-019-6-0003-A;AVILA;019;AVILA;6;0003;A;1689;0;0;1206;46;17;AP;281
05-019-6-0003-A;AVILA;019;AVILA;6;0003;A;1689;0;0;1206;46;17;PSOE;265
05-019-6-0003-A;AVILA;019;AVILA;6;0003;A;1689;0;0;1206;46;17;IU;75
05-019-6-0003-A;AVILA;019;AVILA;6;0003;A;1689;0;0;1206;46;17;PDP;58
05-019-6-0003-A;AVILA;019;AVILA;6;0003;A;1689;0;0;1206;46;17;PTE-UC;5
05-019-4-0004-A;AVILA;019;AVILA;4;0004;A;1403;0;0;1060;9;16;CDS;584
05-019-4-0004-A;AVILA;019;AVILA;4;0004;A;1403;0;0;1060;9;16;AP;194
05-019-4-0004-A;AVILA;019;AVILA;4;0004;A;1403;0;0;1060;9;16;PSOE;175
05-019-4-0004-A;AVILA;019;AVILA;4;0004;A;1403;0;0;1060;9;16;IU;48
05-019-4-0004-A;AVILA;019;AVILA;4;0004;A;1403;0;0;1060;9;16;PDP;26
05-019-4-0004-A;AVILA;019;AVILA;4;0004;A;1403;0;0;1060;9;16;PTE-UC;8
05-019-5-0004-A;AVILA;019;AVILA;5;0004;A;736;0;0;542;5;13;CDS;246
05-019-5-0004-A;AVILA;019;AVILA;5;0004;A;736;0;0;542;5;13;AP;119
05-019-5-0004-A;AVILA;019;AVILA;5;0004;A;736;0;0;542;5;13;PSOE;111
05-019-5-0004-A;AVILA;019;AVILA;5;0004;A;736;0;0;542;5;13;IU;33
05-019-5-0004-A;AVILA;019;AVILA;5;0004;A;736;0;0;542;5;13;PDP;15
05-019-5-0004-A;AVILA;019;AVILA;5;0004;A;736;0;0;542;5;13;PTE-UC;0
05-019-6-0004-A;AVILA;019;AVILA;6;0004;A;1084;0;0;799;8;10;CDS;412
05-019-6-0004-A;AVILA;019;AVILA;6;0004;A;1084;0;0;799;8;10;AP;168
05-019-6-0004-A;AVILA;019;AVILA;6;0004;A;1084;0;0;799;8;10;PSOE;157
05-019-6-0004-A;AVILA;019;AVILA;6;0004;A;1084;0;0;799;8;10;IU;26
05-019-6-0004-A;AVILA;019;AVILA;6;0004;A;1084;0;0;799;8;10;PDP;10
05-019-6-0004-A;AVILA;019;AVILA;6;0004;A;1084;0;0;799;8;10;PTE-UC;8
05-019-4-0005-A;AVILA;019;AVILA;4;0005;A;1565;0;0;1090;12;13;CDS;642
05-019-4-0005-A;AVILA;019;AVILA;4;0005;A;1565;0;0;1090;12;13;PSOE;197
05-019-4-0005-A;AVILA;019;AVILA;4;0005;A;1565;0;0;1090;12;13;AP;142
05-019-4-0005-A;AVILA;019;AVILA;4;0005;A;1565;0;0;1090;12;13;IU;55
05-019-4-0005-A;AVILA;019;AVILA;4;0005;A;1565;0;0;1090;12;13;PDP;26
05-019-4-0005-A;AVILA;019;AVILA;4;0005;A;1565;0;0;1090;12;13;PTE-UC;3
05-019-5-0005-A;AVILA;019;AVILA;5;0005;A;881;0;0;619;9;6;CDS;308
05-019-5-0005-A;AVILA;019;AVILA;5;0005;A;881;0;0;619;9;6;AP;157
05-019-5-0005-A;AVILA;019;AVILA;5;0005;A;881;0;0;619;9;6;PSOE;101
05-019-5-0005-A;AVILA;019;AVILA;5;0005;A;881;0;0;619;9;6;IU;31
05-019-5-0005-A;AVILA;019;AVILA;5;0005;A;881;0;0;619;9;6;PDP;7
05-019-5-0005-A;AVILA;019;AVILA;5;0005;A;881;0;0;619;9;6;PTE-UC;0
05-019-6-0005-A;AVILA;019;AVILA;6;0005;A;1650;0;0;1215;47;24;CDS;640
05-019-6-0005-A;AVILA;019;AVILA;6;0005;A;1650;0;0;1215;47;24;PSOE;232
