Código de mesa;Provincia;"Código 
municipio";Municipio;Distrito;Sección;Mesa;Censo;Primer Avance;Segundo Avance;Total Votantes;Votos Nulos;Votos Blanco;Partido;Nº Votos
24-089-3-0003-A;LEÓN;089;LEÓN;3;0003;A;617;212;281;329;3;4;PSOE;140
24-089-3-0003-A;LEÓN;089;LEÓN;3;0003;A;617;212;281;329;3;4;PP;119
24-089-3-0003-A;LEÓN;089;LEÓN;3;0003;A;617;212;281;329;3;4;UPL;29
24-089-3-0003-A;LEÓN;089;LEÓN;3;0003;A;617;212;281;329;3;4;IU;17
24-089-3-0003-A;LEÓN;089;LEÓN;3;0003;A;617;212;281;329;3;4;UPI;7
24-089-3-0003-A;LEÓN;089;LEÓN;3;0003;A;617;212;281;329;3;4;CDS;6
24-089-3-0003-A;LEÓN;089;LEÓN;3;0003;A;617;212;281;329;3;4;LV;4
24-089-3-0003-A;LEÓN;089;LEÓN;3;0003;A;617;212;281;329;3;4;IB;0
24-089-3-0003-A;LEÓN;089;LEÓN;3;0003;A;617;212;281;329;3;4;PB;0
24-089-3-0003-B;LEÓN;089;LEÓN;3;0003;B;579;205;272;330;4;7;PSOE;146
24-089-3-0003-B;LEÓN;089;LEÓN;3;0003;B;579;205;272;330;4;7;PP;124
24-089-3-0003-B;LEÓN;089;LEÓN;3;0003;B;579;205;272;330;4;7;UPL;26
24-089-3-0003-B;LEÓN;089;LEÓN;3;0003;B;579;205;272;330;4;7;IU;11
24-089-3-0003-B;LEÓN;089;LEÓN;3;0003;B;579;205;272;330;4;7;UPI;5
24-089-3-0003-B;LEÓN;089;LEÓN;3;0003;B;579;205;272;330;4;7;CDS;5
24-089-3-0003-B;LEÓN;089;LEÓN;3;0003;B;579;205;272;330;4;7;LV;2
24-089-3-0003-B;LEÓN;089;LEÓN;3;0003;B;579;205;272;330;4;7;PB;0
24-089-3-0003-B;LEÓN;089;LEÓN;3;0003;B;579;205;272;330;4;7;IB;0
24-089-4-0003-A;LEÓN;089;LEÓN;4;0003;A;621;224;290;350;2;11;PP;162
24-089-4-0003-A;LEÓN;089;LEÓN;4;0003;A;621;224;290;350;2;11;PSOE;107
24-089-4-0003-A;LEÓN;089;LEÓN;4;0003;A;621;224;290;350;2;11;UPL;24
24-089-4-0003-A;LEÓN;089;LEÓN;4;0003;A;621;224;290;350;2;11;CDS;18
24-089-4-0003-A;LEÓN;089;LEÓN;4;0003;A;621;224;290;350;2;11;IU;16
24-089-4-0003-A;LEÓN;089;LEÓN;4;0003;A;621;224;290;350;2;11;UPI;6
24-089-4-0003-A;LEÓN;089;LEÓN;4;0003;A;621;224;290;350;2;11;LV;3
24-089-4-0003-A;LEÓN;089;LEÓN;4;0003;A;621;224;290;350;2;11;IB;1
24-089-4-0003-A;LEÓN;089;LEÓN;4;0003;A;621;224;290;350;2;11;PB;0
24-089-4-0003-B;LEÓN;089;LEÓN;4;0003;B;614;207;267;334;2;15;PP;164
24-089-4-0003-B;LEÓN;089;LEÓN;4;0003;B;614;207;267;334;2;15;PSOE;89
24-089-4-0003-B;LEÓN;089;LEÓN;4;0003;B;614;207;267;334;2;15;UPL;22
24-089-4-0003-B;LEÓN;089;LEÓN;4;0003;B;614;207;267;334;2;15;IU;21
24-089-4-0003-B;LEÓN;089;LEÓN;4;0003;B;614;207;267;334;2;15;CDS;14
24-089-4-0003-B;LEÓN;089;LEÓN;4;0003;B;614;207;267;334;2;15;LV;5
24-089-4-0003-B;LEÓN;089;LEÓN;4;0003;B;614;207;267;334;2;15;UPI;1
24-089-4-0003-B;LEÓN;089;LEÓN;4;0003;B;614;207;267;334;2;15;IB;1
24-089-4-0003-B;LEÓN;089;LEÓN;4;0003;B;614;207;267;334;2;15;PB;0
24-089-5-0003-A;LEÓN;089;LEÓN;5;0003;A;567;180;240;335;11;12;PP;156
24-089-5-0003-A;LEÓN;089;LEÓN;5;0003;A;567;180;240;335;11;12;PSOE;83
24-089-5-0003-A;LEÓN;089;LEÓN;5;0003;A;567;180;240;335;11;12;UPL;33
24-089-5-0003-A;LEÓN;089;LEÓN;5;0003;A;567;180;240;335;11;12;IU;20
24-089-5-0003-A;LEÓN;089;LEÓN;5;0003;A;567;180;240;335;11;12;LV;9
24-089-5-0003-A;LEÓN;089;LEÓN;5;0003;A;567;180;240;335;11;12;CDS;6
24-089-5-0003-A;LEÓN;089;LEÓN;5;0003;A;567;180;240;335;11;12;UPI;5
24-089-5-0003-A;LEÓN;089;LEÓN;5;0003;A;567;180;240;335;11;12;IB;0
24-089-5-0003-A;LEÓN;089;LEÓN;5;0003;A;567;180;240;335;11;12;PB;0
24-089-5-0003-B;LEÓN;089;LEÓN;5;0003;B;518;163;213;277;11;11;PP;122
24-089-5-0003-B;LEÓN;089;LEÓN;5;0003;B;518;163;213;277;11;11;PSOE;61
24-089-5-0003-B;LEÓN;089;LEÓN;5;0003;B;518;163;213;277;11;11;UPL;26
24-089-5-0003-B;LEÓN;089;LEÓN;5;0003;B;518;163;213;277;11;11;IU;16
24-089-5-0003-B;LEÓN;089;LEÓN;5;0003;B;518;163;213;277;11;11;CDS;10
24-089-5-0003-B;LEÓN;089;LEÓN;5;0003;B;518;163;213;277;11;11;LV;9
24-089-5-0003-B;LEÓN;089;LEÓN;5;0003;B;518;163;213;277;11;11;UPI;9
24-089-5-0003-B;LEÓN;089;LEÓN;5;0003;B;518;163;213;277;11;11;PB;1
24-089-5-0003-B;LEÓN;089;LEÓN;5;0003;B;518;163;213;277;11;11;IB;1
24-089-6-0003-A;LEÓN;089;LEÓN;6;0003;A;654;214;303;415;3;19;PP;177
24-089-6-0003-A;LEÓN;089;LEÓN;6;0003;A;654;214;303;415;3;19;PSOE;99
24-089-6-0003-A;LEÓN;089;LEÓN;6;0003;A;654;214;303;415;3;19;UPL;45
24-089-6-0003-A;LEÓN;089;LEÓN;6;0003;A;654;214;303;415;3;19;IU;29
24-089-6-0003-A;LEÓN;089;LEÓN;6;0003;A;654;214;303;415;3;19;CDS;19
24-089-6-0003-A;LEÓN;089;LEÓN;6;0003;A;654;214;303;415;3;19;LV;12
24-089-6-0003-A;LEÓN;089;LEÓN;6;0003;A;654;214;303;415;3;19;UPI;10
24-089-6-0003-A;LEÓN;089;LEÓN;6;0003;A;654;214;303;415;3;19;IB;2
24-089-6-0003-A;LEÓN;089;LEÓN;6;0003;A;654;214;303;415;3;19;PB;0
24-089-6-0003-B;LEÓN;089;LEÓN;6;0003;B;518;182;228;307;2;7;PP;147
24-089-6-0003-B;LEÓN;089;LEÓN;6;0003;B;518;182;228;307;2;7;PSOE;85
24-089-6-0003-B;LEÓN;089;LEÓN;6;0003;B;518;182;228;307;2;7;UPL;20
24-089-6-0003-B;LEÓN;089;LEÓN;6;0003;B;518;182;228;307;2;7;IU;20
24-089-6-0003-B;LEÓN;089;LEÓN;6;0003;B;518;182;228;307;2;7;CDS;16
24-089-6-0003-B;LEÓN;089;LEÓN;6;0003;B;518;182;228;307;2;7;LV;7
24-089-6-0003-B;LEÓN;089;LEÓN;6;0003;B;518;182;228;307;2;7;UPI;2
24-089-6-0003-B;LEÓN;089;LEÓN;6;0003;B;518;182;228;307;2;7;IB;1
24-089-6-0003-B;LEÓN;089;LEÓN;6;0003;B;518;182;228;307;2;7;PB;0
24-089-7-0003-A;LEÓN;089;LEÓN;7;0003;A;1125;351;488;615;3;8;PSOE;271
24-089-7-0003-A;LEÓN;089;LEÓN;7;0003;A;1125;351;488;615;3;8;PP;147
24-089-7-0003-A;LEÓN;089;LEÓN;7;0003;A;1125;351;488;615;3;8;UPL;63
24-089-7-0003-A;LEÓN;089;LEÓN;7;0003;A;1125;351;488;615;3;8;IU;42
24-089-7-0003-A;LEÓN;089;LEÓN;7;0003;A;1125;351;488;615;3;8;CDS;35
24-089-7-0003-A;LEÓN;089;LEÓN;7;0003;A;1125;351;488;615;3;8;LV;22
24-089-7-0003-A;LEÓN;089;LEÓN;7;0003;A;1125;351;488;615;3;8;UPI;16
24-089-7-0003-A;LEÓN;089;LEÓN;7;0003;A;1125;351;488;615;3;8;PB;5
24-089-7-0003-A;LEÓN;089;LEÓN;7;0003;A;1125;351;488;615;3;8;IB;3
24-089-7-0003-B;LEÓN;089;LEÓN;7;0003;B;337;95;132;178;2;3;PSOE;84
24-089-7-0003-B;LEÓN;089;LEÓN;7;0003;B;337;95;132;178;2;3;PP;42
24-089-7-0003-B;LEÓN;089;LEÓN;7;0003;B;337;95;132;178;2;3;UPL;24
24-089-7-0003-B;LEÓN;089;LEÓN;7;0003;B;337;95;132;178;2;3;IU;14
24-089-7-0003-B;LEÓN;089;LEÓN;7;0003;B;337;95;132;178;2;3;LV;4
24-089-7-0003-B;LEÓN;089;LEÓN;7;0003;B;337;95;132;178;2;3;CDS;4
24-089-7-0003-B;LEÓN;089;LEÓN;7;0003;B;337;95;132;178;2;3;PB;1
24-089-7-0003-B;LEÓN;089;LEÓN;7;0003;B;337;95;132;178;2;3;UPI;0
24-089-7-0003-B;LEÓN;089;LEÓN;7;0003;B;337;95;132;178;2;3;IB;0
24-089-9-0003-U;LEÓN;089;LEÓN;9;0003;U;913;338;439;506;2;10;PSOE;279
24-089-9-0003-U;LEÓN;089;LEÓN;9;0003;U;913;338;439;506;2;10;PP;95
24-089-9-0003-U;LEÓN;089;LEÓN;9;0003;U;913;338;439;506;2;10;CDS;37
24-089-9-0003-U;LEÓN;089;LEÓN;9;0003;U;913;338;439;506;2;10;UPL;37
24-089-9-0003-U;LEÓN;089;LEÓN;9;0003;U;913;338;439;506;2;10;IU;32
24-089-9-0003-U;LEÓN;089;LEÓN;9;0003;U;913;338;439;506;2;10;UPI;8
24-089-9-0003-U;LEÓN;089;LEÓN;9;0003;U;913;338;439;506;2;10;LV;3
24-089-9-0003-U;LEÓN;089;LEÓN;9;0003;U;913;338;439;506;2;10;PB;2
24-089-9-0003-U;LEÓN;089;LEÓN;9;0003;U;913;338;439;506;2;10;IB;1
24-089-10-0003-A;LEÓN;089;LEÓN;10;0003;A;730;248;345;432;4;12;PP;180
24-089-10-0003-A;LEÓN;089;LEÓN;10;0003;A;730;248;345;432;4;12;PSOE;129
24-089-10-0003-A;LEÓN;089;LEÓN;10;0003;A;730;248;345;432;4;12;UPL;43
24-089-10-0003-A;LEÓN;089;LEÓN;10;0003;A;730;248;345;432;4;12;IU;28
24-089-10-0003-A;LEÓN;089;LEÓN;10;0003;A;730;248;345;432;4;12;CDS;18
24-089-10-0003-A;LEÓN;089;LEÓN;10;0003;A;730;248;345;432;4;12;LV;14
24-089-10-0003-A;LEÓN;089;LEÓN;10;0003;A;730;248;345;432;4;12;UPI;4
24-089-10-0003-A;LEÓN;089;LEÓN;10;0003;A;730;248;345;432;4;12;PB;0
24-089-10-0003-A;LEÓN;089;LEÓN;10;0003;A;730;248;345;432;4;12;IB;0
24-089-10-0003-B;LEÓN;089;LEÓN;10;0003;B;681;227;316;402;6;4;PP;154
24-089-10-0003-B;LEÓN;089;LEÓN;10;0003;B;681;227;316;402;6;4;PSOE;133
24-089-10-0003-B;LEÓN;089;LEÓN;10;0003;B;681;227;316;402;6;4;IU;33
24-089-10-0003-B;LEÓN;089;LEÓN;10;0003;B;681;227;316;402;6;4;UPL;31
24-089-10-0003-B;LEÓN;089;LEÓN;10;0003;B;681;227;316;402;6;4;CDS;27
24-089-10-0003-B;LEÓN;089;LEÓN;10;0003;B;681;227;316;402;6;4;UPI;7
24-089-10-0003-B;LEÓN;089;LEÓN;10;0003;B;681;227;316;402;6;4;LV;7
24-089-10-0003-B;LEÓN;089;LEÓN;10;0003;B;681;227;316;402;6;4;PB;0
24-089-10-0003-B;LEÓN;089;LEÓN;10;0003;B;681;227;316;402;6;4;IB;0
24-089-1-0004-A;LEÓN;089;LEÓN;1;0004;A;597;271;335;397;2;17;PP;221
24-089-1-0004-A;LEÓN;089;LEÓN;1;0004;A;597;271;335;397;2;17;PSOE;94
24-089-1-0004-A;LEÓN;089;LEÓN;1;0004;A;597;271;335;397;2;17;UPL;24
24-089-1-0004-A;LEÓN;089;LEÓN;1;0004;A;597;271;335;397;2;17;IU;16
24-089-1-0004-A;LEÓN;089;LEÓN;1;0004;A;597;271;335;397;2;17;CDS;11
24-089-1-0004-A;LEÓN;089;LEÓN;1;0004;A;597;271;335;397;2;17;LV;9
24-089-1-0004-A;LEÓN;089;LEÓN;1;0004;A;597;271;335;397;2;17;UPI;3
24-089-1-0004-A;LEÓN;089;LEÓN;1;0004;A;597;271;335;397;2;17;PB;0
24-089-1-0004-A;LEÓN;089;LEÓN;1;0004;A;597;271;335;397;2;17;IB;0
24-089-1-0004-B;LEÓN;089;LEÓN;1;0004;B;592;223;278;364;2;16;PP;200
24-089-1-0004-B;LEÓN;089;LEÓN;1;0004;B;592;223;278;364;2;16;PSOE;75
24-089-1-0004-B;LEÓN;089;LEÓN;1;0004;B;592;223;278;364;2;16;UPL;24
24-089-1-0004-B;LEÓN;089;LEÓN;1;0004;B;592;223;278;364;2;16;IU;19
24-089-1-0004-B;LEÓN;089;LEÓN;1;0004;B;592;223;278;364;2;16;CDS;14
24-089-1-0004-B;LEÓN;089;LEÓN;1;0004;B;592;223;278;364;2;16;LV;7
24-089-1-0004-B;LEÓN;089;LEÓN;1;0004;B;592;223;278;364;2;16;UPI;5
24-089-1-0004-B;LEÓN;089;LEÓN;1;0004;B;592;223;278;364;2;16;PB;2
24-089-1-0004-B;LEÓN;089;LEÓN;1;0004;B;592;223;278;364;2;16;IB;0
24-089-1-0004-C;LEÓN;089;LEÓN;1;0004;C;505;199;256;332;6;16;PP;180
24-089-1-0004-C;LEÓN;089;LEÓN;1;0004;C;505;199;256;332;6;16;PSOE;73
24-089-1-0004-C;LEÓN;089;LEÓN;1;0004;C;505;199;256;332;6;16;UPL;17
24-089-1-0004-C;LEÓN;089;LEÓN;1;0004;C;505;199;256;332;6;16;CDS;14
24-089-1-0004-C;LEÓN;089;LEÓN;1;0004;C;505;199;256;332;6;16;LV;12
24-089-1-0004-C;LEÓN;089;LEÓN;1;0004;C;505;199;256;332;6;16;IU;7
24-089-1-0004-C;LEÓN;089;LEÓN;1;0004;C;505;199;256;332;6;16;UPI;6
24-089-1-0004-C;LEÓN;089;LEÓN;1;0004;C;505;199;256;332;6;16;PB;1
24-089-1-0004-C;LEÓN;089;LEÓN;1;0004;C;505;199;256;332;6;16;IB;0
24-089-2-0004-A;LEÓN;089;LEÓN;2;0004;A;687;250;351;435;4;25;PP;279
24-089-2-0004-A;LEÓN;089;LEÓN;2;0004;A;687;250;351;435;4;25;PSOE;57
24-089-2-0004-A;LEÓN;089;LEÓN;2;0004;A;687;250;351;435;4;25;UPL;44
24-089-2-0004-A;LEÓN;089;LEÓN;2;0004;A;687;250;351;435;4;25;CDS;13
24-089-2-0004-A;LEÓN;089;LEÓN;2;0004;A;687;250;351;435;4;25;IU;10
24-089-2-0004-A;LEÓN;089;LEÓN;2;0004;A;687;250;351;435;4;25;LV;3
24-089-2-0004-A;LEÓN;089;LEÓN;2;0004;A;687;250;351;435;4;25;IB;0
24-089-2-0004-A;LEÓN;089;LEÓN;2;0004;A;687;250;351;435;4;25;PB;0
24-089-2-0004-A;LEÓN;089;LEÓN;2;0004;A;687;250;351;435;4;25;UPI;0
24-089-2-0004-B;LEÓN;089;LEÓN;2;0004;B;566;217;294;366;2;21;PP;207
24-089-2-0004-B;LEÓN;089;LEÓN;2;0004;B;566;217;294;366;2;21;PSOE;61
24-089-2-0004-B;LEÓN;089;LEÓN;2;0004;B;566;217;294;366;2;21;UPL;34
24-089-2-0004-B;LEÓN;089;LEÓN;2;0004;B;566;217;294;366;2;21;IU;18
24-089-2-0004-B;LEÓN;089;LEÓN;2;0004;B;566;217;294;366;2;21;CDS;16
24-089-2-0004-B;LEÓN;089;LEÓN;2;0004;B;566;217;294;366;2;21;LV;7
24-089-2-0004-B;LEÓN;089;LEÓN;2;0004;B;566;217;294;366;2;21;IB;0
24-089-2-0004-B;LEÓN;089;LEÓN;2;0004;B;566;217;294;366;2;21;UPI;0
24-089-2-0004-B;LEÓN;089;LEÓN;2;0004;B;566;217;294;366;2;21;PB;0
24-089-3-0004-A;LEÓN;089;LEÓN;3;0004;A;723;278;377;449;3;12;PP;173
24-089-3-0004-A;LEÓN;089;LEÓN;3;0004;A;723;278;377;449;3;12;PSOE;139
24-089-3-0004-A;LEÓN;089;LEÓN;3;0004;A;723;278;377;449;3;12;UPL;61
24-089-3-0004-A;LEÓN;089;LEÓN;3;0004;A;723;278;377;449;3;12;IU;26
24-089-3-0004-A;LEÓN;089;LEÓN;3;0004;A;723;278;377;449;3;12;CDS;18
24-089-3-0004-A;LEÓN;089;LEÓN;3;0004;A;723;278;377;449;3;12;LV;9
24-089-3-0004-A;LEÓN;089;LEÓN;3;0004;A;723;278;377;449;3;12;UPI;7
24-089-3-0004-A;LEÓN;089;LEÓN;3;0004;A;723;278;377;449;3;12;PB;1
24-089-3-0004-A;LEÓN;089;LEÓN;3;0004;A;723;278;377;449;3;12;IB;0
24-089-3-0004-B;LEÓN;089;LEÓN;3;0004;B;607;241;309;367;1;8;PP;154
24-089-3-0004-B;LEÓN;089;LEÓN;3;0004;B;607;241;309;367;1;8;PSOE;119
24-089-3-0004-B;LEÓN;089;LEÓN;3;0004;B;607;241;309;367;1;8;UPL;43
24-089-3-0004-B;LEÓN;089;LEÓN;3;0004;B;607;241;309;367;1;8;IU;20
24-089-3-0004-B;LEÓN;089;LEÓN;3;0004;B;607;241;309;367;1;8;CDS;12
24-089-3-0004-B;LEÓN;089;LEÓN;3;0004;B;607;241;309;367;1;8;LV;7
24-089-3-0004-B;LEÓN;089;LEÓN;3;0004;B;607;241;309;367;1;8;UPI;3
24-089-3-0004-B;LEÓN;089;LEÓN;3;0004;B;607;241;309;367;1;8;IB;0
24-089-3-0004-B;LEÓN;089;LEÓN;3;0004;B;607;241;309;367;1;8;PB;0
24-089-4-0004-A;LEÓN;089;LEÓN;4;0004;A;673;224;340;414;3;8;PP;184
24-089-4-0004-A;LEÓN;089;LEÓN;4;0004;A;673;224;340;414;3;8;PSOE;123
24-089-4-0004-A;LEÓN;089;LEÓN;4;0004;A;673;224;340;414;3;8;IU;38
24-089-4-0004-A;LEÓN;089;LEÓN;4;0004;A;673;224;340;414;3;8;UPL;34
24-089-4-0004-A;LEÓN;089;LEÓN;4;0004;A;673;224;340;414;3;8;CDS;9
24-089-4-0004-A;LEÓN;089;LEÓN;4;0004;A;673;224;340;414;3;8;UPI;9
24-089-4-0004-A;LEÓN;089;LEÓN;4;0004;A;673;224;340;414;3;8;LV;6
24-089-4-0004-A;LEÓN;089;LEÓN;4;0004;A;673;224;340;414;3;8;IB;0
24-089-4-0004-A;LEÓN;089;LEÓN;4;0004;A;673;224;340;414;3;8;PB;0
24-089-4-0004-B;LEÓN;089;LEÓN;4;0004;B;622;219;286;345;5;10;PP;126
24-089-4-0004-B;LEÓN;089;LEÓN;4;0004;B;622;219;286;345;5;10;PSOE;125
24-089-4-0004-B;LEÓN;089;LEÓN;4;0004;B;622;219;286;345;5;10;UPL;35
24-089-4-0004-B;LEÓN;089;LEÓN;4;0004;B;622;219;286;345;5;10;CDS;19
24-089-4-0004-B;LEÓN;089;LEÓN;4;0004;B;622;219;286;345;5;10;IU;13
24-089-4-0004-B;LEÓN;089;LEÓN;4;0004;B;622;219;286;345;5;10;LV;9
24-089-4-0004-B;LEÓN;089;LEÓN;4;0004;B;622;219;286;345;5;10;IB;1
24-089-4-0004-B;LEÓN;089;LEÓN;4;0004;B;622;219;286;345;5;10;UPI;1
24-089-4-0004-B;LEÓN;089;LEÓN;4;0004;B;622;219;286;345;5;10;PB;1
24-089-5-0004-A;LEÓN;089;LEÓN;5;0004;A;781;288;376;438;3;5;PP;183
24-089-5-0004-A;LEÓN;089;LEÓN;5;0004;A;781;288;376;438;3;5;PSOE;141
24-089-5-0004-A;LEÓN;089;LEÓN;5;0004;A;781;288;376;438;3;5;UPL;48
24-089-5-0004-A;LEÓN;089;LEÓN;5;0004;A;781;288;376;438;3;5;IU;26
24-089-5-0004-A;LEÓN;089;LEÓN;5;0004;A;781;288;376;438;3;5;CDS;19
24-089-5-0004-A;LEÓN;089;LEÓN;5;0004;A;781;288;376;438;3;5;LV;7
24-089-5-0004-A;LEÓN;089;LEÓN;5;0004;A;781;288;376;438;3;5;UPI;5
24-089-5-0004-A;LEÓN;089;LEÓN;5;0004;A;781;288;376;438;3;5;IB;1
24-089-5-0004-A;LEÓN;089;LEÓN;5;0004;A;781;288;376;438;3;5;PB;0
24-089-5-0004-B;LEÓN;089;LEÓN;5;0004;B;688;287;365;431;2;13;PP;198
24-089-5-0004-B;LEÓN;089;LEÓN;5;0004;B;688;287;365;431;2;13;PSOE;131
24-089-5-0004-B;LEÓN;089;LEÓN;5;0004;B;688;287;365;431;2;13;UPL;44
24-089-5-0004-B;LEÓN;089;LEÓN;5;0004;B;688;287;365;431;2;13;IU;27
24-089-5-0004-B;LEÓN;089;LEÓN;5;0004;B;688;287;365;431;2;13;CDS;10
24-089-5-0004-B;LEÓN;089;LEÓN;5;0004;B;688;287;365;431;2;13;LV;4
24-089-5-0004-B;LEÓN;089;LEÓN;5;0004;B;688;287;365;431;2;13;UPI;2
24-089-5-0004-B;LEÓN;089;LEÓN;5;0004;B;688;287;365;431;2;13;PB;0
24-089-5-0004-B;LEÓN;089;LEÓN;5;0004;B;688;287;365;431;2;13;IB;0
24-089-6-0004-A;LEÓN;089;LEÓN;6;0004;A;822;330;431;518;7;17;PP;199
24-089-6-0004-A;LEÓN;089;LEÓN;6;0004;A;822;330;431;518;7;17;PSOE;174
24-089-6-0004-A;LEÓN;089;LEÓN;6;0004;A;822;330;431;518;7;17;UPL;71
24-089-6-0004-A;LEÓN;089;LEÓN;6;0004;A;822;330;431;518;7;17;CDS;18
24-089-6-0004-A;LEÓN;089;LEÓN;6;0004;A;822;330;431;518;7;17;IU;17
24-089-6-0004-A;LEÓN;089;LEÓN;6;0004;A;822;330;431;518;7;17;LV;10
24-089-6-0004-A;LEÓN;089;LEÓN;6;0004;A;822;330;431;518;7;17;IB;3
24-089-6-0004-A;LEÓN;089;LEÓN;6;0004;A;822;330;431;518;7;17;UPI;2
24-089-6-0004-A;LEÓN;089;LEÓN;6;0004;A;822;330;431;518;7;17;PB;0
24-089-6-0004-B;LEÓN;089;LEÓN;6;0004;B;759;284;396;480;8;11;PP;175
24-089-6-0004-B;LEÓN;089;LEÓN;6;0004;B;759;284;396;480;8;11;PSOE;140
24-089-6-0004-B;LEÓN;089;LEÓN;6;0004;B;759;284;396;480;8;11;UPL;80
24-089-6-0004-B;LEÓN;089;LEÓN;6;0004;B;759;284;396;480;8;11;IU;31
24-089-6-0004-B;LEÓN;089;LEÓN;6;0004;B;759;284;396;480;8;11;LV;16
24-089-6-0004-B;LEÓN;089;LEÓN;6;0004;B;759;284;396;480;8;11;CDS;12
24-089-6-0004-B;LEÓN;089;LEÓN;6;0004;B;759;284;396;480;8;11;UPI;7
24-089-6-0004-B;LEÓN;089;LEÓN;6;0004;B;759;284;396;480;8;11;IB;0
24-089-6-0004-B;LEÓN;089;LEÓN;6;0004;B;759;284;396;480;8;11;PB;0
24-089-7-0004-A;LEÓN;089;LEÓN;7;0004;A;734;260;325;426;4;9;PSOE;170
24-089-7-0004-A;LEÓN;089;LEÓN;7;0004;A;734;260;325;426;4;9;PP;144
24-089-7-0004-A;LEÓN;089;LEÓN;7;0004;A;734;260;325;426;4;9;IU;42
24-089-7-0004-A;LEÓN;089;LEÓN;7;0004;A;734;260;325;426;4;9;CDS;24
24-089-7-0004-A;LEÓN;089;LEÓN;7;0004;A;734;260;325;426;4;9;UPL;22
24-089-7-0004-A;LEÓN;089;LEÓN;7;0004;A;734;260;325;426;4;9;LV;5
24-089-7-0004-A;LEÓN;089;LEÓN;7;0004;A;734;260;325;426;4;9;UPI;4
24-089-7-0004-A;LEÓN;089;LEÓN;7;0004;A;734;260;325;426;4;9;IB;2
24-089-7-0004-A;LEÓN;089;LEÓN;7;0004;A;734;260;325;426;4;9;PB;0
24-089-7-0004-B;LEÓN;089;LEÓN;7;0004;B;600;189;257;349;1;10;PSOE;131
24-089-7-0004-B;LEÓN;089;LEÓN;7;0004;B;600;189;257;349;1;10;PP;125
24-089-7-0004-B;LEÓN;089;LEÓN;7;0004;B;600;189;257;349;1;10;IU;39
24-089-7-0004-B;LEÓN;089;LEÓN;7;0004;B;600;189;257;349;1;10;CDS;21
24-089-7-0004-B;LEÓN;089;LEÓN;7;0004;B;600;189;257;349;1;10;UPL;15
24-089-7-0004-B;LEÓN;089;LEÓN;7;0004;B;600;189;257;349;1;10;UPI;3
24-089-7-0004-B;LEÓN;089;LEÓN;7;0004;B;600;189;257;349;1;10;LV;3
24-089-7-0004-B;LEÓN;089;LEÓN;7;0004;B;600;189;257;349;1;10;IB;1
24-089-7-0004-B;LEÓN;089;LEÓN;7;0004;B;600;189;257;349;1;10;PB;0
24-089-10-0004-U;LEÓN;089;LEÓN;10;0004;U;915;341;454;531;5;11;PP;251
24-089-10-0004-U;LEÓN;089;LEÓN;10;0004;U;915;341;454;531;5;11;PSOE;135
24-089-10-0004-U;LEÓN;089;LEÓN;10;0004;U;915;341;454;531;5;11;UPL;60
24-089-10-0004-U;LEÓN;089;LEÓN;10;0004;U;915;341;454;531;5;11;CDS;36
24-089-10-0004-U;LEÓN;089;LEÓN;10;0004;U;915;341;454;531;5;11;IU;22
24-089-10-0004-U;LEÓN;089;LEÓN;10;0004;U;915;341;454;531;5;11;LV;7
24-089-10-0004-U;LEÓN;089;LEÓN;10;0004;U;915;341;454;531;5;11;UPI;4
24-089-10-0004-U;LEÓN;089;LEÓN;10;0004;U;915;341;454;531;5;11;IB;0
24-089-10-0004-U;LEÓN;089;LEÓN;10;0004;U;915;341;454;531;5;11;PB;0
24-089-1-0005-A;LEÓN;089;LEÓN;1;0005;A;531;206;263;319;2;11;PP;166
24-089-1-0005-A;LEÓN;089;LEÓN;1;0005;A;531;206;263;319;2;11;PSOE;71
24-089-1-0005-A;LEÓN;089;LEÓN;1;0005;A;531;206;263;319;2;11;UPL;34
24-089-1-0005-A;LEÓN;089;LEÓN;1;0005;A;531;206;263;319;2;11;IU;17
24-089-1-0005-A;LEÓN;089;LEÓN;1;0005;A;531;206;263;319;2;11;CDS;12
24-089-1-0005-A;LEÓN;089;LEÓN;1;0005;A;531;206;263;319;2;11;LV;4
24-089-1-0005-A;LEÓN;089;LEÓN;1;0005;A;531;206;263;319;2;11;UPI;2
24-089-1-0005-A;LEÓN;089;LEÓN;1;0005;A;531;206;263;319;2;11;IB;0
24-089-1-0005-A;LEÓN;089;LEÓN;1;0005;A;531;206;263;319;2;11;PB;0
24-089-1-0005-B;LEÓN;089;LEÓN;1;0005;B;415;147;189;226;4;10;PP;115
24-089-1-0005-B;LEÓN;089;LEÓN;1;0005;B;415;147;189;226;4;10;PSOE;45
24-089-1-0005-B;LEÓN;089;LEÓN;1;0005;B;415;147;189;226;4;10;IU;13
24-089-1-0005-B;LEÓN;089;LEÓN;1;0005;B;415;147;189;226;4;10;UPL;13
24-089-1-0005-B;LEÓN;089;LEÓN;1;0005;B;415;147;189;226;4;10;CDS;11
24-089-1-0005-B;LEÓN;089;LEÓN;1;0005;B;415;147;189;226;4;10;LV;10
24-089-1-0005-B;LEÓN;089;LEÓN;1;0005;B;415;147;189;226;4;10;UPI;5
24-089-1-0005-B;LEÓN;089;LEÓN;1;0005;B;415;147;189;226;4;10;PB;0
24-089-1-0005-B;LEÓN;089;LEÓN;1;0005;B;415;147;189;226;4;10;IB;0
24-089-2-0005-A;LEÓN;089;LEÓN;2;0005;A;567;199;265;337;9;18;PP;181
